order_id,order_placement_date,customer_id,product_id,order_qty,agreed_delivery_date,actual_delivery_date,delivery_qty,In Full,On Time,On Time In Full
FMR34201202,1-Mar-22,789201,25891202,175,3/4/2022,3/4/2022,175,1,1,1
FMR32521202,1-Mar-22,789521,25891202,479,3/2/2022,3/5/2022,479,1,0,1
FMR33521202,1-Mar-22,789521,25891202,347,3/3/2022,3/3/2022,347,1,1,1
FMR34520602,1-Mar-22,789520,25891202,200,3/4/2022,3/6/2022,200,1,0,1
FMR33720202,1-Mar-22,789720,25891202,270,3/3/2022,3/3/2022,270,1,1,1
FMR32202603,1-Mar-22,789202,25891202,342,3/2/2022,3/2/2022,274,0,1,0
FMR33202502,1-Mar-22,789202,25891202,130,3/3/2022,3/3/2022,130,1,1,1
FMR33522202,1-Mar-22,789522,25891202,280,3/3/2022,3/3/2022,252,0,1,0
FMR32203402,1-Mar-22,789203,25891303,64,3/2/2022,3/2/2022,64,1,1,1
FMR33103602,1-Mar-22,789103,25891303,40,3/3/2022,3/3/2022,32,0,1,0
FMR32721603,1-Mar-22,789721,25891303,69,3/2/2022,3/2/2022,69,1,1,1
FMR32522303,1-Mar-22,789522,25891303,63,3/2/2022,3/1/2022,50,0,1,0
FMR32601303,1-Mar-22,789601,25891303,95,3/2/2022,3/3/2022,95,1,0,1
FMR33601303,1-Mar-22,789601,25891303,69,3/3/2022,3/3/2022,66,0,1,0
FMR33703303,1-Mar-22,789703,25891303,76,3/3/2022,3/2/2022,76,1,1,1
FMR34720303,1-Mar-22,789720,25891303,27,3/4/2022,3/6/2022,27,1,0,1
FMR34420303,1-Mar-22,789420,25891303,63,3/4/2022,3/4/2022,57,0,1,0
FMR32622502,1-Mar-22,789622,25891303,51,3/2/2022,3/2/2022,51,1,1,1
FMR34622602,1-Mar-22,789622,25891303,84,3/4/2022,3/4/2022,84,1,1,1
FMR34122303,1-Mar-22,789122,25891303,37,3/4/2022,3/5/2022,33,0,0,0
FMR32501601,1-Mar-22,789501,25891303,51,3/2/2022,3/2/2022,41,0,1,0
FMR33501401,1-Mar-22,789501,25891303,57,3/3/2022,3/3/2022,57,1,1,1
FMR32702601,1-Mar-22,789702,25891303,29,3/2/2022,3/2/2022,29,1,1,1
FMR32221303,1-Mar-22,789221,25891303,42,3/2/2022,3/1/2022,42,1,1,1
FMR32202402,1-Mar-22,789202,25891303,40,3/2/2022,3/3/2022,40,1,0,1
FMR33403501,1-Mar-22,789403,25891303,89,3/3/2022,3/3/2022,89,1,1,1
FMR34121303,1-Mar-22,789121,25891303,49,3/4/2022,3/7/2022,49,1,0,1
FMR32101601,1-Mar-22,789101,25891303,58,3/2/2022,3/2/2022,58,1,1,1
FMR32402303,1-Mar-22,789402,25891303,68,3/2/2022,3/3/2022,54,0,0,0
FMR33402303,1-Mar-22,789402,25891303,63,3/3/2022,3/3/2022,63,1,1,1
FMR32903403,1-Mar-22,789903,25891303,75,3/2/2022,3/2/2022,75,1,1,1
FMR34603203,2-Mar-22,789603,25891203,477,3/4/2022,3/3/2022,477,1,1,1
FMR33422203,2-Mar-22,789422,25891203,452,3/3/2022,3/3/2022,452,1,1,1
FMR35422503,2-Mar-22,789422,25891203,148,3/5/2022,3/8/2022,148,1,0,1
FMR34101203,2-Mar-22,789101,25891203,500,3/4/2022,3/4/2022,500,1,1,1
FMR35401203,2-Mar-22,789401,25891203,400,3/5/2022,3/5/2022,380,0,1,0
FMR34320402,2-Mar-22,789320,25891203,184,3/4/2022,3/4/2022,175,0,1,0
FMR35320402,2-Mar-22,789320,25891203,490,3/5/2022,3/5/2022,490,1,1,1
FMR34721601,2-Mar-22,789721,25891203,293,3/4/2022,3/4/2022,264,0,1,0
FMR34202203,2-Mar-22,789202,25891203,206,3/4/2022,3/3/2022,206,1,1,1
FMR33503203,2-Mar-22,789503,25891203,308,3/3/2022,3/6/2022,308,1,0,1
FMR35121203,2-Mar-22,789121,25891203,197,3/5/2022,3/5/2022,197,1,1,1
FMR34221203,2-Mar-22,789221,25891203,343,3/4/2022,3/3/2022,343,1,1,1
FMR35221203,2-Mar-22,789221,25891203,294,3/5/2022,3/5/2022,279,0,1,0
FMR35321603,2-Mar-22,789321,25891203,280,3/5/2022,3/5/2022,224,0,1,0
FMR33501602,2-Mar-22,789501,25891203,352,3/3/2022,3/3/2022,352,1,1,1
FMR33601203,2-Mar-22,789601,25891203,491,3/3/2022,3/3/2022,466,0,1,0
FMR35622603,2-Mar-22,789622,25891203,185,3/5/2022,3/5/2022,185,1,1,1
FMR35902601,2-Mar-22,789902,25891203,474,3/5/2022,3/5/2022,474,1,1,1
FMR35402501,2-Mar-22,789402,25891203,128,3/5/2022,3/5/2022,128,1,1,1
FMR33702602,2-Mar-22,789702,25891203,341,3/3/2022,3/3/2022,324,0,1,0
FMR33520203,2-Mar-22,789520,25891203,236,3/3/2022,3/2/2022,212,0,1,0
FMR35320402,2-Mar-22,789320,25891302,24,3/5/2022,3/5/2022,22,0,1,0
FMR35603302,2-Mar-22,789603,25891302,61,3/5/2022,3/4/2022,61,1,1,1
FMR35621302,2-Mar-22,789621,25891302,97,3/5/2022,3/5/2022,97,1,1,1
FMR33321303,2-Mar-22,789321,25891302,55,3/3/2022,3/3/2022,44,0,1,0
FMR33420302,2-Mar-22,789420,25891302,65,3/3/2022,3/5/2022,62,0,0,0
FMR34420302,2-Mar-22,789420,25891302,24,3/4/2022,3/7/2022,24,1,0,1
FMR34220501,2-Mar-22,789220,25891302,58,3/4/2022,3/4/2022,55,0,1,0
FMR34122403,2-Mar-22,789122,25891302,51,3/4/2022,3/5/2022,48,0,0,0
FMR35122302,2-Mar-22,789122,25891302,49,3/5/2022,3/8/2022,49,1,0,1
FMR35303601,2-Mar-22,789303,25891302,23,3/5/2022,3/5/2022,22,0,1,0
FMR33720403,2-Mar-22,789720,25891302,75,3/3/2022,3/3/2022,75,1,1,1
FMR35720302,2-Mar-22,789720,25891302,32,3/5/2022,3/4/2022,30,0,1,0
FMR34703601,2-Mar-22,789703,25891302,99,3/4/2022,3/4/2022,99,1,1,1
FMR34101302,2-Mar-22,789101,25891302,64,3/4/2022,3/5/2022,61,0,0,0
FMR34522401,2-Mar-22,789522,25891302,83,3/4/2022,3/6/2022,83,1,0,1
FMR34121401,2-Mar-22,789121,25891302,56,3/4/2022,3/7/2022,56,1,0,1
FMR34903403,2-Mar-22,789903,25891302,77,3/4/2022,3/4/2022,69,0,1,0
FMR35903601,2-Mar-22,789903,25891302,97,3/5/2022,3/5/2022,78,0,1,0
FMR34402603,2-Mar-22,789402,25891302,94,3/4/2022,3/4/2022,94,1,1,1
FMR33422302,2-Mar-22,789422,25891302,35,3/3/2022,3/6/2022,35,1,0,1
FMR34721301,2-Mar-22,789721,25891301,67,3/4/2022,3/3/2022,67,1,1,1
FMR35703502,2-Mar-22,789703,25891301,88,3/5/2022,3/5/2022,88,1,1,1
FMR35102301,2-Mar-22,789102,25891301,44,3/5/2022,3/8/2022,44,1,0,1
FMR33103301,2-Mar-22,789103,25891301,72,3/3/2022,3/2/2022,68,0,1,0
FMR33321303,2-Mar-22,789321,25891301,93,3/3/2022,3/3/2022,84,0,1,0
FMR35321301,2-Mar-22,789321,25891301,22,3/5/2022,3/6/2022,22,1,0,1
FMR34503301,2-Mar-22,789503,25891301,29,3/4/2022,3/5/2022,26,0,0,0
FMR34521301,2-Mar-22,789521,25891301,62,3/4/2022,3/6/2022,59,0,0,0
FMR33702602,2-Mar-22,789702,25891301,84,3/3/2022,3/3/2022,76,0,1,0
FMR34702601,2-Mar-22,789702,25891301,68,3/4/2022,3/4/2022,61,0,1,0
FMR35902601,2-Mar-22,789902,25891301,48,3/5/2022,3/5/2022,48,1,1,1
FMR33401301,2-Mar-22,789401,25891301,67,3/3/2022,3/3/2022,54,0,1,0
FMR33721102,2-Mar-22,789721,25891102,483,3/3/2022,3/3/2022,386,0,1,0
FMR34601501,2-Mar-22,789601,25891102,492,3/4/2022,3/4/2022,492,1,1,1
FMR34402603,2-Mar-22,789402,25891102,388,3/4/2022,3/4/2022,388,1,1,1
FMR33221401,2-Mar-22,789221,25891102,472,3/3/2022,3/3/2022,472,1,1,1
FMR33622402,2-Mar-22,789622,25891102,409,3/3/2022,3/3/2022,409,1,1,1
FMR35902601,2-Mar-22,789902,25891102,431,3/5/2022,3/5/2022,431,1,1,1
FMR33503603,2-Mar-22,789503,25891102,495,3/3/2022,3/3/2022,495,1,1,1
FMR33321303,2-Mar-22,789321,25891102,420,3/3/2022,3/3/2022,420,1,1,1
FMR35420102,2-Mar-22,789420,25891102,359,3/5/2022,3/7/2022,287,0,0,0
FMR35220102,2-Mar-22,789220,25891102,404,3/5/2022,3/4/2022,404,1,1,1
FMR33101501,2-Mar-22,789101,25891102,352,3/3/2022,3/3/2022,317,0,1,0
FMR34101203,2-Mar-22,789101,25891102,308,3/4/2022,3/4/2022,308,1,1,1
FMR33102403,2-Mar-22,789102,25891102,366,3/3/2022,3/3/2022,329,0,1,0
FMR34621102,2-Mar-22,789621,25891102,480,3/4/2022,3/7/2022,480,1,0,1
FMR35122502,2-Mar-22,789122,25891502,185,3/5/2022,3/6/2022,185,1,0,1
FMR33320502,2-Mar-22,789320,25891502,128,3/3/2022,3/3/2022,128,1,1,1
FMR34201502,2-Mar-22,789201,25891502,171,3/4/2022,3/4/2022,171,1,1,1
FMR33301502,2-Mar-22,789301,25891502,225,3/3/2022,3/3/2022,180,0,1,0
FMR33203502,2-Mar-22,789203,25891502,235,3/3/2022,3/4/2022,223,0,0,0
FMR34203602,2-Mar-22,789203,25891502,202,3/4/2022,3/4/2022,202,1,1,1
FMR34202502,2-Mar-22,789202,25891502,171,3/4/2022,3/4/2022,154,0,1,0
FMR34121502,2-Mar-22,789121,25891502,188,3/4/2022,3/3/2022,188,1,1,1
FMR35520502,2-Mar-22,789520,25891502,112,3/5/2022,3/5/2022,106,0,1,0
FMR33103603,2-Mar-22,789103,25891502,185,3/3/2022,3/3/2022,185,1,1,1
FMR33603502,2-Mar-22,789603,25891502,238,3/3/2022,3/3/2022,238,1,1,1
FMR35503502,2-Mar-22,789503,25891502,174,3/5/2022,3/5/2022,139,0,1,0
FMR35101502,2-Mar-22,789101,25891502,190,3/5/2022,3/5/2022,190,1,1,1
FMR35703502,2-Mar-22,789703,25891502,210,3/5/2022,3/5/2022,210,1,1,1
FMR33702602,2-Mar-22,789702,25891502,235,3/3/2022,3/3/2022,211,0,1,0
FMR35702603,2-Mar-22,789702,25891502,124,3/5/2022,3/5/2022,124,1,1,1
FMR35303601,2-Mar-22,789303,25891502,154,3/5/2022,3/5/2022,154,1,1,1
FMR34321502,2-Mar-22,789321,25891502,243,3/4/2022,3/4/2022,243,1,1,1
FMR33501602,2-Mar-22,789501,25891502,144,3/3/2022,3/3/2022,144,1,1,1
FMR33203403,2-Mar-22,789203,25891403,488,3/3/2022,3/3/2022,488,1,1,1
FMR35203601,2-Mar-22,789203,25891403,359,3/5/2022,3/5/2022,359,1,1,1
FMR35321603,2-Mar-22,789321,25891403,201,3/5/2022,3/5/2022,201,1,1,1
FMR33903503,2-Mar-22,789903,25891403,226,3/3/2022,3/3/2022,215,0,1,0
FMR34903403,2-Mar-22,789903,25891403,273,3/4/2022,3/4/2022,273,1,1,1
FMR34501403,2-Mar-22,789501,25891403,486,3/4/2022,3/4/2022,462,0,1,0
FMR34420403,2-Mar-22,789420,25891403,455,3/4/2022,3/6/2022,455,1,0,1
FMR33201403,2-Mar-22,789201,25891403,314,3/3/2022,3/3/2022,314,1,1,1
FMR35902601,2-Mar-22,789902,25891403,461,3/5/2022,3/5/2022,415,0,1,0
FMR35703502,2-Mar-22,789703,25891403,468,3/5/2022,3/5/2022,468,1,1,1
FMR34503602,2-Mar-22,789503,25891403,317,3/4/2022,3/4/2022,317,1,1,1
FMR33122503,2-Mar-22,789122,25891403,313,3/3/2022,3/3/2022,297,0,1,0
FMR34122403,2-Mar-22,789122,25891403,239,3/4/2022,3/5/2022,239,1,0,1
FMR33102403,2-Mar-22,789102,25891403,476,3/3/2022,3/3/2022,476,1,1,1
FMR34102403,2-Mar-22,789102,25891403,495,3/4/2022,3/4/2022,495,1,1,1
FMR33202403,2-Mar-22,789202,25891403,317,3/3/2022,3/3/2022,317,1,1,1
FMR34202502,2-Mar-22,789202,25891403,441,3/4/2022,3/4/2022,441,1,1,1
FMR33720403,2-Mar-22,789720,25891403,398,3/3/2022,3/3/2022,398,1,1,1
FMR33303403,2-Mar-22,789303,25891403,269,3/3/2022,3/3/2022,242,0,1,0
FMR34521403,2-Mar-22,789521,25891403,223,3/4/2022,3/4/2022,223,1,1,1
FMR33121403,2-Mar-22,789121,25891403,292,3/3/2022,3/6/2022,292,1,0,1
FMR34702403,2-Mar-22,789702,25891403,384,3/4/2022,3/5/2022,346,0,0,0
FMR33301502,2-Mar-22,789301,25891403,264,3/3/2022,3/3/2022,264,1,1,1
FMR35301503,2-Mar-22,789301,25891403,453,3/5/2022,3/6/2022,453,1,0,1
FMR34601501,2-Mar-22,789601,25891403,411,3/4/2022,3/4/2022,390,0,1,0
FMR35622603,2-Mar-22,789622,25891403,255,3/5/2022,3/5/2022,255,1,1,1
FMR33403601,2-Mar-22,789403,25891503,178,3/3/2022,3/3/2022,178,1,1,1
FMR33321503,2-Mar-22,789321,25891503,125,3/3/2022,3/2/2022,125,1,1,1
FMR33902503,2-Mar-22,789902,25891503,205,3/3/2022,3/3/2022,205,1,1,1
FMR34603601,2-Mar-22,789603,25891503,199,3/4/2022,3/4/2022,199,1,1,1
FMR35603601,2-Mar-22,789603,25891503,114,3/5/2022,3/5/2022,114,1,1,1
FMR33903503,2-Mar-22,789903,25891503,131,3/3/2022,3/3/2022,131,1,1,1
FMR35301503,2-Mar-22,789301,25891503,115,3/5/2022,3/6/2022,115,1,0,1
FMR34402503,2-Mar-22,789402,25891503,169,3/4/2022,3/3/2022,169,1,1,1
FMR35303503,2-Mar-22,789303,25891503,193,3/5/2022,3/6/2022,193,1,0,1
FMR33122503,2-Mar-22,789122,25891503,179,3/3/2022,3/3/2022,161,0,1,0
FMR34422503,2-Mar-22,789422,25891503,195,3/4/2022,3/5/2022,195,1,0,1
FMR35422503,2-Mar-22,789422,25891503,119,3/5/2022,3/8/2022,119,1,0,1
FMR33403103,2-Mar-22,789403,25891103,436,3/3/2022,3/2/2022,414,0,1,0
FMR34521103,2-Mar-22,789521,25891103,364,3/4/2022,3/7/2022,364,1,0,1
FMR35521303,2-Mar-22,789521,25891103,498,3/5/2022,3/7/2022,498,1,0,1
FMR35522103,2-Mar-22,789522,25891103,390,3/5/2022,3/4/2022,390,1,1,1
FMR33622402,2-Mar-22,789622,25891103,329,3/3/2022,3/3/2022,329,1,1,1
FMR35122602,2-Mar-22,789122,25891103,438,3/5/2022,3/5/2022,394,0,1,0
FMR34101203,2-Mar-22,789101,25891103,400,3/4/2022,3/4/2022,400,1,1,1
FMR35401203,2-Mar-22,789401,25891103,355,3/5/2022,3/5/2022,355,1,1,1
FMR33102403,2-Mar-22,789102,25891103,375,3/3/2022,3/3/2022,375,1,1,1
FMR34102403,2-Mar-22,789102,25891103,391,3/4/2022,3/4/2022,391,1,1,1
FMR35721103,2-Mar-22,789721,25891103,337,3/5/2022,3/5/2022,337,1,1,1
FMR35321303,2-Mar-22,789321,25891103,331,3/5/2022,3/7/2022,331,1,0,1
FMR33422103,2-Mar-22,789422,25891103,417,3/3/2022,3/4/2022,375,0,0,0
FMR35422501,2-Mar-22,789422,25891103,415,3/5/2022,3/5/2022,394,0,1,0
FMR34221601,2-Mar-22,789221,25891601,121,3/4/2022,3/4/2022,121,1,1,1
FMR33703601,2-Mar-22,789703,25891601,118,3/3/2022,3/3/2022,118,1,1,1
FMR34703601,2-Mar-22,789703,25891601,118,3/4/2022,3/4/2022,118,1,1,1
FMR33601601,2-Mar-22,789601,25891601,88,3/3/2022,3/2/2022,84,0,1,0
FMR35601601,2-Mar-22,789601,25891601,58,3/5/2022,3/5/2022,55,0,1,0
FMR34702601,2-Mar-22,789702,25891601,149,3/4/2022,3/4/2022,149,1,1,1
FMR35902601,2-Mar-22,789902,25891601,171,3/5/2022,3/5/2022,154,0,1,0
FMR33403601,2-Mar-22,789403,25891601,175,3/3/2022,3/3/2022,175,1,1,1
FMR33521601,2-Mar-22,789521,25891601,148,3/3/2022,3/3/2022,148,1,1,1
FMR35103601,2-Mar-22,789103,25891601,125,3/5/2022,3/5/2022,125,1,1,1
FMR34201601,2-Mar-22,789201,25891601,100,3/4/2022,3/5/2022,100,1,0,1
FMR34721601,2-Mar-22,789721,25891601,189,3/4/2022,3/4/2022,189,1,1,1
FMR35303601,2-Mar-22,789303,25891601,131,3/5/2022,3/5/2022,131,1,1,1
FMR35320601,2-Mar-22,789320,25891601,93,3/5/2022,3/4/2022,84,0,1,0
FMR33503603,2-Mar-22,789503,25891601,93,3/3/2022,3/3/2022,84,0,1,0
FMR34720601,2-Mar-22,789720,25891601,88,3/4/2022,3/4/2022,88,1,1,1
FMR34603601,2-Mar-22,789603,25891601,146,3/4/2022,3/4/2022,146,1,1,1
FMR35603601,2-Mar-22,789603,25891601,120,3/5/2022,3/5/2022,120,1,1,1
FMR35903601,2-Mar-22,789903,25891601,153,3/5/2022,3/5/2022,153,1,1,1
FMR34102601,2-Mar-22,789102,25891601,79,3/4/2022,3/5/2022,79,1,0,1
FMR35203601,2-Mar-22,789203,25891601,55,3/5/2022,3/5/2022,55,1,1,1
FMR33420602,2-Mar-22,789420,25891601,113,3/3/2022,3/4/2022,107,0,0,0
FMR35501601,2-Mar-22,789501,25891601,169,3/5/2022,3/5/2022,169,1,1,1
FMR33220402,2-Mar-22,789220,25891402,320,3/3/2022,3/3/2022,320,1,1,1
FMR35420402,2-Mar-22,789420,25891402,461,3/5/2022,3/4/2022,461,1,1,1
FMR34320402,2-Mar-22,789320,25891402,453,3/4/2022,3/4/2022,362,0,1,0
FMR35320402,2-Mar-22,789320,25891402,297,3/5/2022,3/5/2022,297,1,1,1
FMR35603402,2-Mar-22,789603,25891402,353,3/5/2022,3/6/2022,318,0,0,0
FMR35601601,2-Mar-22,789601,25891402,280,3/5/2022,3/5/2022,224,0,1,0
FMR33520402,2-Mar-22,789520,25891402,311,3/3/2022,3/5/2022,295,0,0,0
FMR33203403,2-Mar-22,789203,25891402,320,3/3/2022,3/3/2022,320,1,1,1
FMR34403602,2-Mar-22,789403,25891402,391,3/4/2022,3/4/2022,391,1,1,1
FMR35321603,2-Mar-22,789321,25891402,466,3/5/2022,3/5/2022,466,1,1,1
FMR33621402,2-Mar-22,789621,25891402,413,3/3/2022,3/6/2022,413,1,0,1
FMR33622402,2-Mar-22,789622,25891402,360,3/3/2022,3/3/2022,360,1,1,1
FMR34421402,2-Mar-22,789421,25891402,241,3/4/2022,3/7/2022,217,0,0,0
FMR33102402,2-Mar-22,789102,25891402,450,3/3/2022,3/6/2022,450,1,0,1
FMR34102403,2-Mar-22,789102,25891402,472,3/4/2022,3/4/2022,425,0,1,0
FMR34202502,2-Mar-22,789202,25891402,237,3/4/2022,3/4/2022,237,1,1,1
FMR34122202,2-Mar-22,789122,25891201,129,3/4/2022,3/7/2022,116,0,0,0
FMR35621302,2-Mar-22,789621,25891201,251,3/5/2022,3/5/2022,251,1,1,1
FMR33420302,2-Mar-22,789420,25891201,457,3/3/2022,3/5/2022,457,1,0,1
FMR35401201,2-Mar-22,789401,25891201,247,3/5/2022,3/6/2022,247,1,0,1
FMR34402603,2-Mar-22,789402,25891201,446,3/4/2022,3/4/2022,446,1,1,1
FMR33902503,2-Mar-22,789902,25891201,458,3/3/2022,3/3/2022,412,0,1,0
FMR34721601,2-Mar-22,789721,25891201,473,3/4/2022,3/4/2022,473,1,1,1
FMR35103601,2-Mar-22,789103,25891201,404,3/5/2022,3/5/2022,384,0,1,0
FMR35422501,2-Mar-22,789422,25891201,394,3/5/2022,3/5/2022,394,1,1,1
FMR34503301,2-Mar-22,789503,25891201,209,3/4/2022,3/5/2022,209,1,0,1
FMR33703601,2-Mar-22,789703,25891201,303,3/3/2022,3/3/2022,303,1,1,1
FMR35220201,2-Mar-22,789220,25891201,342,3/5/2022,3/5/2022,308,0,1,0
FMR33903503,2-Mar-22,789903,25891201,451,3/3/2022,3/3/2022,361,0,1,0
FMR35903201,2-Mar-22,789903,25891201,388,3/5/2022,3/6/2022,349,0,0,0
FMR33520201,2-Mar-22,789520,25891201,237,3/3/2022,3/6/2022,237,1,0,1
FMR34520201,2-Mar-22,789520,25891201,191,3/4/2022,3/5/2022,191,1,0,1
FMR35422501,2-Mar-22,789422,25891501,171,3/5/2022,3/5/2022,171,1,1,1
FMR35501601,2-Mar-22,789501,25891501,129,3/5/2022,3/5/2022,123,0,1,0
FMR35902601,2-Mar-22,789902,25891501,238,3/5/2022,3/5/2022,238,1,1,1
FMR34601501,2-Mar-22,789601,25891501,101,3/4/2022,3/4/2022,96,0,1,0
FMR34522603,2-Mar-22,789522,25891501,144,3/4/2022,3/7/2022,144,1,0,1
FMR34221601,2-Mar-22,789221,25891501,235,3/4/2022,3/4/2022,235,1,1,1
FMR33101501,2-Mar-22,789101,25891501,185,3/3/2022,3/3/2022,185,1,1,1
FMR35101502,2-Mar-22,789101,25891501,162,3/5/2022,3/5/2022,162,1,1,1
FMR33521501,2-Mar-22,789521,25891501,171,3/3/2022,3/6/2022,171,1,0,1
FMR34421603,2-Mar-22,789421,25891501,128,3/4/2022,3/6/2022,122,0,0,0
FMR35402501,2-Mar-22,789402,25891501,181,3/5/2022,3/5/2022,181,1,1,1
FMR34220501,2-Mar-22,789220,25891501,152,3/4/2022,3/4/2022,152,1,1,1
FMR34202502,2-Mar-22,789202,25891501,105,3/4/2022,3/4/2022,105,1,1,1
FMR33301502,2-Mar-22,789301,25891501,228,3/3/2022,3/3/2022,228,1,1,1
FMR34301501,2-Mar-22,789301,25891501,215,3/4/2022,3/5/2022,215,1,0,1
FMR33503603,2-Mar-22,789503,25891602,187,3/3/2022,3/3/2022,187,1,1,1
FMR34503602,2-Mar-22,789503,25891602,116,3/4/2022,3/4/2022,110,0,1,0
FMR33301602,2-Mar-22,789301,25891602,186,3/3/2022,3/5/2022,186,1,0,1
FMR33702602,2-Mar-22,789702,25891602,81,3/3/2022,3/3/2022,77,0,1,0
FMR33420602,2-Mar-22,789420,25891602,164,3/3/2022,3/4/2022,164,1,0,1
FMR33402602,2-Mar-22,789402,25891602,178,3/3/2022,3/3/2022,160,0,1,0
FMR34203602,2-Mar-22,789203,25891602,194,3/4/2022,3/4/2022,194,1,1,1
FMR35121602,2-Mar-22,789121,25891602,84,3/5/2022,3/4/2022,76,0,1,0
FMR35522602,2-Mar-22,789522,25891602,91,3/5/2022,3/6/2022,86,0,0,0
FMR35622603,2-Mar-22,789622,25891602,100,3/5/2022,3/5/2022,100,1,1,1
FMR34902602,2-Mar-22,789902,25891602,150,3/4/2022,3/4/2022,135,0,1,0
FMR33501602,2-Mar-22,789501,25891602,119,3/3/2022,3/3/2022,95,0,1,0
FMR35421602,2-Mar-22,789421,25891602,60,3/5/2022,3/6/2022,57,0,0,0
FMR35122602,2-Mar-22,789122,25891602,148,3/5/2022,3/5/2022,141,0,1,0
FMR34403602,2-Mar-22,789403,25891602,74,3/4/2022,3/4/2022,74,1,1,1
FMR33220101,2-Mar-22,789220,25891101,411,3/3/2022,3/2/2022,390,0,1,0
FMR35201303,2-Mar-22,789201,25891101,368,3/5/2022,3/5/2022,368,1,1,1
FMR34522101,2-Mar-22,789522,25891101,477,3/4/2022,3/4/2022,477,1,1,1
FMR35303101,2-Mar-22,789303,25891101,339,3/5/2022,3/4/2022,339,1,1,1
FMR34603601,2-Mar-22,789603,25891101,319,3/4/2022,3/4/2022,319,1,1,1
FMR34321101,2-Mar-22,789321,25891101,339,3/4/2022,3/5/2022,339,1,0,1
FMR35321101,2-Mar-22,789321,25891101,347,3/5/2022,3/4/2022,347,1,1,1
FMR35203601,2-Mar-22,789203,25891101,344,3/5/2022,3/5/2022,344,1,1,1
FMR33121101,2-Mar-22,789121,25891101,349,3/3/2022,3/5/2022,349,1,0,1
FMR35721103,2-Mar-22,789721,25891101,486,3/5/2022,3/5/2022,486,1,1,1
FMR33702602,2-Mar-22,789702,25891101,302,3/3/2022,3/3/2022,302,1,1,1
FMR35122502,2-Mar-22,789122,25891101,409,3/5/2022,3/6/2022,368,0,0,0
FMR34421402,2-Mar-22,789421,25891101,376,3/4/2022,3/7/2022,376,1,0,1
FMR35503502,2-Mar-22,789503,25891101,318,3/5/2022,3/5/2022,318,1,1,1
FMR34301101,2-Mar-22,789301,25891101,395,3/4/2022,3/4/2022,355,0,1,0
FMR33402602,2-Mar-22,789402,25891101,379,3/3/2022,3/3/2022,379,1,1,1
FMR34402603,2-Mar-22,789402,25891101,474,3/4/2022,3/4/2022,474,1,1,1
FMR35603601,2-Mar-22,789603,25891401,303,3/5/2022,3/5/2022,303,1,1,1
FMR33402602,2-Mar-22,789402,25891401,308,3/3/2022,3/3/2022,308,1,1,1
FMR33622402,2-Mar-22,789622,25891401,309,3/3/2022,3/3/2022,309,1,1,1
FMR34121401,2-Mar-22,789121,25891401,494,3/4/2022,3/7/2022,494,1,0,1
FMR35501401,2-Mar-22,789501,25891401,453,3/5/2022,3/4/2022,453,1,1,1
FMR35102401,2-Mar-22,789102,25891401,433,3/5/2022,3/5/2022,433,1,1,1
FMR35702603,2-Mar-22,789702,25891401,305,3/5/2022,3/5/2022,305,1,1,1
FMR35703502,2-Mar-22,789703,25891401,266,3/5/2022,3/5/2022,266,1,1,1
FMR35301401,2-Mar-22,789301,25891401,371,3/5/2022,3/5/2022,371,1,1,1
FMR34522401,2-Mar-22,789522,25891401,437,3/4/2022,3/6/2022,437,1,0,1
FMR35422501,2-Mar-22,789422,25891401,230,3/5/2022,3/5/2022,230,1,1,1
FMR35601601,2-Mar-22,789601,25891401,208,3/5/2022,3/5/2022,166,0,1,0
FMR33720403,2-Mar-22,789720,25891401,292,3/3/2022,3/3/2022,292,1,1,1
FMR34720601,2-Mar-22,789720,25891401,242,3/4/2022,3/4/2022,230,0,1,0
FMR34521401,2-Mar-22,789521,25891401,281,3/4/2022,3/3/2022,281,1,1,1
FMR34220501,2-Mar-22,789220,25891401,420,3/4/2022,3/4/2022,420,1,1,1
FMR33221401,2-Mar-22,789221,25891401,253,3/3/2022,3/3/2022,253,1,1,1
FMR34401603,2-Mar-22,789401,25891603,95,3/4/2022,3/4/2022,95,1,1,1
FMR34121603,2-Mar-22,789121,25891603,186,3/4/2022,3/5/2022,167,0,0,0
FMR33522603,2-Mar-22,789522,25891603,172,3/3/2022,3/4/2022,172,1,0,1
FMR34522603,2-Mar-22,789522,25891603,157,3/4/2022,3/7/2022,157,1,0,1
FMR33521603,2-Mar-22,789521,25891603,71,3/3/2022,3/5/2022,71,1,0,1
FMR34521603,2-Mar-22,789521,25891603,165,3/4/2022,3/5/2022,157,0,0,0
FMR35622603,2-Mar-22,789622,25891603,160,3/5/2022,3/5/2022,128,0,1,0
FMR34402603,2-Mar-22,789402,25891603,124,3/4/2022,3/4/2022,124,1,1,1
FMR35402603,2-Mar-22,789402,25891603,175,3/5/2022,3/4/2022,175,1,1,1
FMR34421603,2-Mar-22,789421,25891603,129,3/4/2022,3/6/2022,123,0,0,0
FMR33503603,2-Mar-22,789503,25891603,70,3/3/2022,3/3/2022,70,1,1,1
FMR35702603,2-Mar-22,789702,25891603,103,3/5/2022,3/5/2022,103,1,1,1
FMR35321603,2-Mar-22,789321,25891603,104,3/5/2022,3/5/2022,94,0,1,0
FMR33103603,2-Mar-22,789103,25891603,58,3/3/2022,3/3/2022,58,1,1,1
